,p0_growth,log_inc_t_1,gini_t_1,life_exp,pop_growth_pwt,priv_credit,budget,trade_openness,fin_openness,homic,civ_lib,agriculture,prim_school,sec_school,infrastructure,Dconflict_0,Dconflict_1,Dconflict_2
303,-0.006,5.2815900000000005,0.368886,72.6202,-0.011265,0.091809,0.002155,0.07846900000000001,0.752005,0.066,6.5,-0.13731317,0.934788,0.805143,-0.559322,0,1,0
304,-0.006,5.344130000000002,0.369982,72.8702,-0.010868,0.122078,0.04392,0.122161,0.752005,0.078,6.0,-0.07101691,0.949005,0.802813,-0.454334,0,1,0
305,-0.0229,5.44204,0.374408,73.1012,-0.010297,0.170239,0.03646,0.181759,0.752005,0.0815,7.0,-0.26378237,0.978516,0.825708,-0.341844,1,0,0
306,0.0238,5.53776,0.378,73.3166,-0.009778,0.236058,0.01808,0.203443,0.752005,0.07400000000000001,8.0,-0.18114436,1.0396,0.866843,-0.232433,1,0,0
307,-0.0083,5.66146,0.382968,73.5212,-0.009711,0.304437,-0.01357,0.1873,0.752005,0.068,8.0,-0.1303972,1.08722,0.902672,-0.147333,0,1,0
308,-0.0007,5.68839,0.388549,73.7184,-0.010292,0.319887,-0.04044,0.125957,0.6696,0.055,7.5,-0.00161188,1.10313,0.8937870000000001,-0.095922,0,1,0
309,0.0418,5.66009,0.394923,73.9089,-0.011273,0.313677,-0.04506,0.130077,0.4451025,0.0465,7.0,-0.11179905,1.1020299999999998,0.8810629999999999,-0.068446,1,0,0
310,-0.0179,5.728,0.402136,74.0922,-0.012642,0.322447,-0.021075,0.201635,0.30301,0.044,6.5,0.05365306,1.10326,0.8810629999999999,-0.030935,1,0,0
311,-0.023,5.80575,0.396644,74.2673,-0.013697999999999998,0.335591,-0.01235,0.246623,0.5691005,0.044,6.0,-0.0290041,1.12629,0.8810629999999999,-0.005511,1,0,0
312,-0.04,5.8746800000000015,0.392893,74.4333,-0.013576,0.371431,-0.00958,0.305379,0.9175955,0.044,6.0,0.09073808,1.15715,0.929,-0.005649,1,0,0
313,-0.0172,5.9110000000000005,0.390512,74.5912,-0.011747,0.425455,-0.00942,0.34229,1.0,0.027000000000000003,6.0,-0.01387349,1.16881,0.985619,-0.005649,1,0,0
314,-0.0021,4.3831,0.37114,55.9704,0.027424,0.044919,0.0,-0.602637,0.0,0.022,11.0,-0.00601195,0.716325,0.373334,-1.1888,1,0,0
315,0.02546667,4.40567,0.371597,56.8982,0.029018,0.048431,-0.0075,-0.568923,0.0,0.022,10.5,-0.03149309,0.763929,0.357818,-1.20506,1,0,0
316,-0.02255,4.4450699999999985,0.378833,57.3776,0.026904,0.062375,-0.01,-0.144428,0.16503243,0.022,7.285710000000001,-0.01852836,0.810717,0.35885900000000004,-1.14703,1,0,0
317,-0.010825,4.54334,0.390632,57.7139,0.027707,0.1247,-0.01,0.215869,0.16480899999999998,0.020333,4.22222,-0.03212349,0.849719,0.372959,-0.445469,1,0,0
318,-0.0646,5.33146,0.505356,61.1692,0.024432,0.161165,-0.02,-0.632134,0.21273867,0.32549,6.33333,0.0,0.765352,0.201391,-0.712665,0,0,1
319,-0.02737778,5.3618,0.508143,64.1539,0.027299,0.162395,-0.011,-0.529879,0.5892894000000001,0.342199,7.9,0.0,0.826491,0.23887,-0.558636,0,1,0
320,-0.0164,5.51535,0.501837,67.2065,0.024778,0.203446,-0.01,-0.442811,0.715815,0.266202,7.0,0.0,0.982895,0.324624,-0.123273,1,0,0
321,0.00235,5.54314,0.499451,68.9391,0.025684,0.242246,-0.01,-0.11571,0.95940214,0.322833,7.57143,-0.03559831,1.07334,0.4425770000000001,0.272187,1,0,0
322,4e-05,5.60498,0.476769,70.4434,0.023118,0.261007,-0.01,-0.130138,1.0,0.422333,7.33333,-0.00610946,1.14567,0.575742,0.6954199999999999,1,0,0
323,-0.00736667,5.6631,0.464052,71.3671,0.021401,0.302106,-0.01,-0.188136,1.0,0.33975,7.25,-0.01327117,1.0931,0.638753,0.790049,1,0,0
324,0.016325,3.96648,0.426008,51.4741,0.026171,0.042433,-0.03,-0.436514,0.16480899999999998,0.087,11.0,0.01438127,0.530855,0.145292,-1.59338,0,1,0
325,-0.0038,4.098330000000002,0.40432,52.4816,0.022782,0.049005,-0.03,-0.197825,0.05493633,0.087,11.1667,0.01581728,0.771019,0.269852,-0.797488,1,0,0
326,-0.04886,4.1413400000000005,0.379858,55.8794,0.029082,0.060185,-0.03,-0.055154,0.0,0.087,10.8333,-0.0420028,0.850051,0.35033000000000003,-0.1371,1,0,0
327,-0.01127778,4.1251,0.402881,50.992,0.023867,0.072537,-0.16,-0.427376,0.1291864,0.099,8.1,-0.02725474,0.632413,0.093913,-1.59269,0,1,0
328,0.0165125,3.94479,0.3940010000000001,52.6722,0.023848,0.029488,-0.16,-0.451292,0.16480899999999998,0.099,8.11111,0.00991679,1.08804,0.272557,-0.915302,1,0,0
329,-0.03838,5.20725,0.448421,64.3035,0.004722,0.362791,-0.07,1.05019,0.56056283,0.13609100000000002,4.0,-0.00873921,1.01465,0.7884899999999999,0.207884,1,0,0
330,-0.00152727,4.31269,0.52555,59.859,0.016694,0.149747,-0.02,-0.236341,0.89899667,0.070167,10.1667,-0.00631954,1.11878,0.175178,-0.646361,0,1,0
331,0.0568,5.052,0.491255,66.4417,0.028648000000000007,0.323043,-0.045,-0.076689,0.0,0.420843,5.0,0.06244531,1.07726,0.352231,-0.596321,1,0,0
332,-0.1087,5.05063,0.490088,66.9163,0.028081,0.28717600000000004,-0.05,-0.030358,0.0,0.420843,5.0,0.01346723,1.06694,0.340896,-0.588943,1,0,0
333,-0.0474,4.9881,0.486696,67.3614,0.027477,0.274399,-0.05,-0.090331,0.0,0.420843,5.5,-0.11005428,1.08011,0.329561,-0.547713,1,0,0
334,-0.0506,5.01849,0.48666,67.794,0.026736000000000003,0.278437,-0.05,-0.046512,0.2367035,0.420843,6.0,0.01070307,1.1007,0.326952,-0.498249,1,0,0
335,0.0309,5.0530599999999986,0.486769,68.2228,0.025844,0.268883,-0.045,0.088759,0.503708,0.420843,6.0,0.16748064,1.10326,0.324344,-0.475724,1,0,0
336,0.0098,5.0270800000000015,0.489229,68.6476,0.024867,0.257143,-0.04,0.165463,0.5643100000000001,0.420843,6.0,-0.12260179,1.0905200000000002,0.324344,-0.460059,1,0,0
337,0.0267,5.05936,0.4913520000000001,69.06,0.023868,0.255208,-0.04,0.214542,0.5122065,0.420843,5.5,0.0359201,1.08344,0.324344,-0.444811,1,0,0
338,-0.0911,5.05045,0.490839,69.4461,0.022947,0.29252100000000003,-0.04,0.24678200000000006,0.429802,0.420843,5.0,0.03029886,1.08914,0.324344,-0.38415,1,0,0
339,0.0469,5.06833,0.489756,69.7949,0.022152,0.350059,-0.04,0.255338,0.399501,0.420843,5.5,-0.18446821,1.08773,0.324344,-0.31995500000000004,1,0,0
340,0.0052,5.0769,0.491355,70.1024,0.021528,0.396632,-0.04,0.25032,0.4213035,0.420843,6.0,-0.18265506,1.08086,0.324344,-0.272645,1,0,0
341,-0.04085,5.04319,0.494508,70.484,0.020997,0.37325,-0.04,0.368399,0.43300567,0.492281,6.0,-0.04426055,1.07315,0.324344,-0.165229,1,0,0
342,-0.0159,5.10072,0.514482,71.007,0.019588,0.359946,-0.04,0.446467,0.412805,0.586,6.0,-0.05287521,1.15455,0.324344,0.007626000000000002,1,0,0
343,-0.0115,5.12063,0.519053,71.1979,0.019174,0.367474,-0.04,0.516737,0.412805,0.5770000000000001,6.0,0.04614731,1.15029,0.324344,0.105044,1,0,0
344,0.0147,5.15715,0.522179,71.3875,0.01878,0.377304,-0.04,0.570575,0.412805,0.503,6.0,0.02151544,1.13095,0.324344,0.293362,1,0,0
345,-0.04,5.19267,0.522612,71.5773,0.018437,0.411965,-0.04,0.562017,0.412805,0.456,6.0,-0.05025141,1.14157,0.46802,0.455716,1,0,0
346,-0.0636,5.23375,0.519864,71.7656,0.018083,0.478916,-0.04,0.556787,0.412805,0.474,6.0,0.00185451,1.14781,0.623999,0.520754,1,0,0
347,-0.0129,5.27195,0.5147510000000001,71.9493,0.017625,0.514947,-0.04,0.566592,0.5548975,0.5585,7.0,0.00790264,1.14056,0.6391060000000001,0.520754,1,0,0
348,-0.021,5.29225,0.50789,72.1286,0.01703,0.5082439999999999,-0.04,0.414738,0.5548975,0.6645,8.0,-0.11622825,1.1508200000000002,0.641911,0.520754,1,0,0
349,0.0143,5.24722,0.501607,72.3056,0.016358,0.491201,-0.04,0.294792,0.28880700000000004,0.773,8.0,0.06783159,1.15735,0.684138,0.520754,1,0,0
350,0.0328,5.26417,0.501405,72.4834,0.015663999999999997,0.474371,-0.04,0.410546,0.16480899999999998,0.8815,8.0,0.20277614,1.16381,0.728671,0.520754,1,0,0
351,0.0261,5.28285,0.498824,72.6638,0.015052,0.489188,-0.04,0.460054,0.16480899999999998,0.9295,8.0,-0.04629967,1.14723,0.728039,0.520754,1,0,0
352,-0.0243,5.30504,0.495569,72.84899999999998,0.014597999999999996,0.525962,-0.04,0.435516,0.16480899999999998,0.894,8.0,-0.10764513,1.12031,0.715866,0.520754,1,0,0
353,-0.0297,5.31484,0.486858,73.0393,0.014348,0.547773,-0.04,0.398819,0.16480899999999998,0.8035,8.0,0.05126203,1.09973,0.695216,0.520754,1,0,0
354,-5e-05,6.785830000000002,0.222754,69.7121,-0.003458,0.377889,-0.02,-0.388114,0.0,0.02865,6.66667,0.0,0.870073,0.8907069999999999,1.12571,1,0,0
355,0.0003,6.785830000000002,0.227245,69.2745,-0.001107,0.346039,-0.036000000000000004,-0.414937,0.032961800000000006,0.02865,3.6,0.0,0.907604,0.856295,1.3062,1,0,0
356,-0.00026000000000000003,6.75046,0.266816,69.992,-0.001561,0.238585,-0.03166667,-0.085597,0.28880700000000004,0.02779,3.0,-0.03856779,1.02366,0.897681,1.69449,1,0,0
357,-0.0001,6.87759,0.281501,70.6174,-0.002898,0.24454,-0.03,0.250779,0.412805,0.026434,3.0,-0.122842,1.00715,0.926587,1.89323,1,0,0
358,-0.0003,6.9118,0.282943,70.9617,-0.002828,0.287001,-0.02524,0.377194,0.412805,0.022357,3.0,-0.06590359,1.00955,0.950706,1.95415,1,0,0
359,0.0,6.95562,0.283566,71.7476,-0.002748,0.32283,-0.02644,0.442867,0.5851985,0.0225,3.0,-0.01828073,1.00696,0.973443,2.03518,1,0,0
360,0.0,6.9956,0.283214,72.2988,-0.002736,0.335289,-0.059585,0.36917,0.7878930000000001,0.0225,3.0,-0.15313120000000002,0.996427,0.993236,2.10386,1,0,0
361,0.0002,7.0427399999999984,0.282918,72.3244,-0.002616,0.354764,-0.07989,0.310518,0.8484950000000001,0.021,2.5,-0.07106194,0.985851,1.0119200000000002,2.1606,1,0,0
362,-0.0002,7.08337,0.283396,72.4744,-0.002396,0.378199,-0.074475,0.447039,0.909097,0.0215,2.0,0.11431612,0.978071,0.990912,2.20903,1,0,0
363,0.0,7.13442,0.279725,72.6488,-0.002096,0.412599,-0.089185,0.377397,0.969699,0.0185,2.0,-0.16216049,0.977848,0.960625,2.23426,1,0,0
364,0.0,7.17935,0.275139,72.8732,-0.0017329999999999995,0.455301,-0.10939000000000003,0.476829,1.0,0.0165,2.0,-0.05697886,0.987445,0.960474,2.2447,1,0,0
365,0.0,7.2187100000000015,0.26879400000000003,73.1244,-0.001429,0.505808,-0.091845,0.573166,1.0,0.016,2.0,-0.01738121,0.994446,0.9599,2.26662,1,0,0
366,0.0003,7.224589999999999,0.267368,73.4268,-0.001332,0.5663279999999999,-0.06332,0.602907,1.0,0.0165,2.0,-0.00772534,1.00509,0.963417,2.29562,1,0,0
367,0.0004,7.23486,0.26450300000000004,73.8036,-0.001562,0.600025,-0.045405,0.569166,1.0,0.016,2.0,-0.11765035,1.01862,0.972492,2.30811,1,0,0
368,0.0001,7.1681300000000014,0.266815,74.0561,-0.002033,0.6068640000000001,-0.03629,0.569968,1.0,0.014,2.5,0.01090667,1.02138,0.989099,2.30736,1,0,0
369,0.0005,7.17719,0.269478,74.5329,-0.002571,0.6010260000000001,-0.042065,0.64193,1.0,0.0145,3.0,0.26447258,1.01595,1.00353,2.31753,1,0,0
370,0.0013,7.196460000000001,0.273204,74.961,-0.003055,0.549976,-0.02058,0.665014,1.0,0.0135,3.0,-0.00519813,1.00704,1.01315,2.32611,1,0,0
371,-0.0182,3.841,0.375723,56.0621,0.023434,0.242739,-0.075,-1.24132,0.16480899999999998,0.043663,5.0,-0.02101329,0.885916,0.360108,-0.685556,0,0,1
372,0.00191667,3.99635,0.377316,58.4627,0.02149,0.242576,-0.06428571,-0.92984,0.16480899999999998,0.043663,6.8571399999999985,-0.01099059,0.922094,0.396629,-0.392633,0,0,1
373,-0.006999999999999999,4.16134,0.384098,62.3512,0.019455,0.277954,-0.08348917,-0.380354,0.16480899999999998,0.041382,5.41667,-0.03704152,0.965634,0.471148,0.235519,0,0,1
374,-0.014219999999999997,4.64774,0.461401,65.5068,0.015144,0.464703,-0.07628,0.228213,0.16480899999999998,0.035,5.0,0.00073441,1.0944200000000002,0.583955,1.07382,0,0,1
375,-0.04935,4.91354,0.470905,66.9001,0.013244999999999998,0.514342,-0.08367999999999999,0.405167,0.16480899999999998,0.034332999999999995,5.0,-0.01671458,1.09106,0.662922,1.48537,0,0,1
376,-0.0006,4.92879,0.412366,61.7072,0.021016,0.216626,-0.015,-0.326717,1.0,0.01,10.75,0.0,1.1965,0.39457,-1.38664,0,0,1
377,-0.04286667,4.99722,0.413408,62.7383,0.018867,0.360028,-0.015,-0.236935,1.0,0.01,10.5,-0.026432,1.16536,0.481214,-1.1827299999999998,0,1,0
378,-0.0007,5.14026,0.423149,63.7947,0.017414,0.505541,0.0,-0.133221,1.0,0.01,12.0,-0.06221463,1.12088,0.447993,-0.964237,0,1,0
379,-0.03723333,5.28225,0.43071,64.8275,0.01581,0.524772,0.0075,-0.153687,0.9848495,0.01,12.5,-0.02330564,1.10474,0.466101,-0.73665,1,0,0
380,-0.0024,5.333469999999998,0.429741,66.1482,0.013880000000000002,0.202506,0.01,0.104331,0.727291,0.01,7.0,-0.2287782,1.10079,0.547624,-0.384088,0,0,1
381,-0.0377,5.36756,0.429246,66.3385,0.013747,0.200995,0.01,0.154043,0.69699,0.01,7.0,-0.02018047,1.09272,0.553279,-0.311112,0,0,1
382,-0.0015,5.4195400000000005,0.426784,66.6985,0.013521,0.221132,0.01,-0.066928,0.69699,0.006999999999999999,7.0,-0.01770177,1.09689,0.586734,-0.109293,0,0,1
383,0.0112,5.452369999999998,0.427474,66.8819,0.01344,0.246711,0.003715,-0.06089600000000001,0.69699,0.0065,6.0,-0.05756795,1.09151,0.610156,0.019327,0,0,1
384,-0.0274,5.48763,0.431003,67.0717,0.013374,0.264102,0.000715,0.03136,0.69699,0.006,5.0,-0.0881192,1.0831,0.610011,0.151943,0,0,1
385,0.0632,5.52923,0.433322,67.2681,0.013299,0.25517,0.004070000000000001,0.005954999999999999,0.69699,0.006,5.0,-0.01170877,1.06919,0.613611,0.277972,0,1,0
386,-0.0519,5.56909,0.436759,67.4676,0.013229,0.25031,-0.00248,-0.072995,0.69699,0.006,5.0,0.05568213,1.07551,0.6657390000000001,0.39162,1,0,0
387,-0.0121,5.61699,0.440115,67.6663,0.01319,0.260047,-0.00511,-0.051333,0.69699,0.006,5.0,0.05427171,1.08282,0.701438,0.5052300000000001,1,0,0
388,-0.0312,5.66188,0.443762,67.8612,0.013188,0.271061,-0.008425,-0.137075,0.69699,0.006,5.0,0.05431978,1.07825,0.722316,0.606126,1,0,0
389,-0.0248,5.69375,0.449337,68.0524,0.013201,0.274559,-0.014005000000000002,-0.258067,0.69699,0.005,5.0,-0.0932182,1.08398,0.756371,0.694163,1,0,0
390,-0.0237,5.74091,0.4558390000000001,68.2408,0.013224,0.28667600000000004,-0.009635,-0.208686,0.5548975,0.005,5.0,-0.03038697,1.08645,0.778752,0.782395,1,0,0
391,-0.0182,5.78774,0.4614430000000001,68.42699999999999,0.013194,0.31758200000000003,-0.011525,-0.174651,0.412805,0.006,5.5,-0.01028786,1.08663,0.798088,0.8258770000000001,1,0,0
392,-0.0193,5.83345,0.467026,68.6121,0.013022,0.347461,-0.019485,-0.190234,0.412805,0.006,6.0,-0.00129439,1.0751700000000002,0.814485,0.8258770000000001,1,0,0
393,-0.0158,5.87496,0.468911,68.7965,0.012684,0.362475,-0.02224,-0.205889,0.412805,0.0055,6.0,-0.00112366,1.06042,0.824792,0.8258770000000001,1,0,0
394,-0.0035,6.02095,0.441899,60.6921,0.03538,0.22269,-0.058,-1.02424,0.13184720000000005,0.048,11.0,-0.05298085,1.04051,0.478636,0.03998,0,0,1
395,-0.00705,6.02764,0.429711,66.0163,0.014831,0.218296,-0.008,-0.454473,0.0,0.048,12.4,-0.04971538,1.08413,0.596241,0.209989,0,1,0
396,-0.00155,6.10709,0.423575,68.6583,0.017289,0.172396,0.0,-0.638253,0.0,0.048,12.6,0.02529577,1.04672,0.7178329999999999,0.498284,0,1,0
397,7.143e-05,6.13887,0.421576,70.6898,0.01461,0.28714,0.0,-0.394618,0.24509813,0.048,12.0,-0.07981435,1.00458,0.7696609999999999,0.690805,0,1,0
398,-0.005875,6.34299,0.406742,72.7041,0.011583,0.465603,0.0,-0.240879,0.448994,0.048,12.0,0.02569663,1.04391,0.789154,1.08321,0,0,1
399,-0.00045,6.43738,0.389134,74.3711,0.012885,0.530292,0.0,-0.379925,0.3830704,0.048,12.0,0.05189282,1.08394,0.8483379999999999,1.35031,0,1,0
400,-0.00273333,6.19373,0.414506,72.0639,0.008973,0.226995,-0.04,0.183763,0.8484950000000001,0.36473,4.25,-0.03514504,0.955899,0.715536,1.3899,1,0,0
401,0.00043333,6.14101,0.418867,72.4125,0.007081000000000001,0.193847,-0.04,0.08344299999999999,0.9848495,0.376714,4.75,-0.06252114,0.963703,0.862534,1.61707,1,0,0
402,-0.0052,6.1601599999999985,0.4188560000000001,72.9112,0.005555,0.176939,-0.04,0.110524,1.0,0.439,5.0,-0.04562201,0.966094,0.87328,1.7728,1,0,0
403,0.01302,6.37847,0.273328,67.9862,-0.2,0.4930479999999999,-0.04,0.661324,0.16480899999999998,0.15365,9.66667,-0.08446297,1.17541,0.984806,0.230518,1,0,0
404,-0.00066667,6.11205,0.299089,65.3573,-0.012129,0.223288,-0.04,0.120226,0.16480899999999998,0.160357,11.0,-0.10470858,1.12091,0.935147,0.293774,1,0,0
405,0.00834,5.943980000000002,0.307727,64.9899,-0.009703,0.08875,-0.04,0.132173,0.16480899999999998,0.15949100000000002,11.0,-0.06214704,0.979773,0.924227,0.168472,1,0,0
406,-0.0369,6.23571,0.306374,65.8683,0.004557,0.172974,-0.00958,0.266921,0.16480899999999998,0.138,11.0,-0.08415777,1.00169,0.933952,0.204991,1,0,0
407,-0.0234,6.32916,0.299931,65.9171,0.008554,0.202781,0.034255,0.259477,0.16480899999999998,0.1315,11.0,-0.02127032,1.01472,0.933952,0.253098,1,0,0
408,-0.0143,6.41472,0.29588200000000003,65.8768,0.010251,0.242655,0.041125,0.27221300000000004,0.16480899999999998,0.1345,11.0,-0.10695072,1.02312,0.933952,0.322484,1,0,0
409,-0.0283,6.49944,0.292197,65.8988,0.010285,0.311395,0.04569,0.305193,0.16480899999999998,0.127,11.0,-0.11025944,1.02187,0.933952,0.436835,1,0,0
410,0.0041,6.5831300000000015,0.289907,66.0354,0.009792,0.417347,0.06105,0.279339,0.16480899999999998,0.114,11.0,-0.14373963,1.01151,0.963871,0.536738,1,0,0
411,-0.0009,6.67421,0.282066,66.3329,0.009748,0.5336270000000001,0.049685,0.249291,0.16480899999999998,0.108,11.0,0.03632761,1.01209,0.99379,0.608132,1,0,0
412,-0.004,6.74803,0.277039,66.7634,0.010206,0.542944,0.019565,0.26512,0.16480899999999998,0.1095,11.0,-0.06437112,1.0393,0.99379,0.662513,1,0,0
413,0.0004,6.7683100000000005,0.268652,67.7256,0.01146,0.499586,-0.0015,0.17307899999999998,0.16480899999999998,0.112,11.0,0.11967459,1.06625,0.99379,0.695236,1,0,0
414,-0.0005,6.75387,0.264907,68.3624,0.013181,0.447829,0.00396,0.04692,0.16480899999999998,0.1025,11.0,-0.30166628,1.07405,0.985568,0.7216060000000001,1,0,0
415,-0.0009,6.8102,0.261473,68.6377,0.014941,0.3722,0.035230000000000004,0.029569,0.16480899999999998,0.0955,11.0,0.13859167,1.08084,0.984123,0.765836,1,0,0
416,0.0003,6.86727,0.26071500000000003,69.295,0.016141,0.355137,0.047185000000000005,0.026749,0.16480899999999998,0.0915,11.0,-0.16047316,1.0887,1.00192,0.798003,1,0,0
417,-0.0002,6.90007,0.259008,70.03,0.016526,0.35375100000000004,0.040895,-0.027187,0.16480899999999998,0.0805,11.0,0.05550272,1.09914,1.0158200000000002,0.798003,1,0,0
418,-0.0212,4.4743,0.467971,56.5222,0.031528,0.20161,-0.02666667,-0.124393,0.0,0.041,12.0,0.07396487,0.951844,0.4046,-1.35853,1,0,0
419,0.00886667,4.44227,0.458417,53.9573,0.027988,0.229213,-0.02,-0.155782,0.348495,0.041,12.25,-0.02508571,0.914404,0.4046,-1.34671,1,0,0
420,0.015125,4.44402,0.455718,51.749,0.0282,0.256049,-0.02,-0.30085700000000004,0.69699,0.0385,8.44444,-0.01596981,0.980454,0.420366,-0.966808,1,0,0
421,0.00615,5.54533,0.311462,68.4455,0.0,0.135956,-0.02238754,-0.362279,0.5491928,0.063,9.0,0.0,1.06571,0.723521,0.7582899999999999,1,0,0
422,0.0026,5.62833,0.310496,68.8207,0.0,0.200905,-0.02139935,-0.362279,0.5965703,0.063,9.0,0.0,1.05965,0.748592,0.8750760000000001,1,0,0
423,-0.00186667,5.66435,0.310046,69.2976,0.019608,0.28982,-0.02587348,-0.26871100000000003,0.62333642,0.0515,9.0,0.06866174,1.0621200000000002,0.771292,1.00513,1,0,0
424,-0.005,5.76956,0.30956500000000003,69.7744,0.0,0.348873,-0.03032783,-0.185554,0.61770193,0.049,9.0,-0.02369445,1.06489,0.795786,1.09245,1,0,0
425,-0.0076,5.79408,0.309002,70.0244,0.0,0.359206,-0.02777696,-0.136021,0.61293727,0.046,9.0,-0.04201496,1.06446,0.810556,1.12522,1,0,0
426,-0.0085,5.8325,0.30751100000000003,70.3232,0.0,0.361717,-0.02678435,-0.167094,0.60817261,0.0415,9.0,-0.04942226,1.05657,0.821293,1.15437,1,0,0
427,0.0022,5.85314,0.305035,70.6476,0.0,0.354345,-0.02817565,-0.237795,0.59768698,0.0355,8.5,-0.02887205,1.0467799999999998,0.8318209999999999,1.16321,1,0,0
428,0.07516,4.65394,0.289291,67.6516,-0.2,0.125392,-0.07,-0.100691,0.818194,0.116504,8.0,0.05066905,1.10537,1.01403,-0.71006,1,0,0
429,-0.02744,4.2693699999999986,0.323179,66.585,0.013756,0.091834,-0.07833333,-0.05743,0.818194,0.10216,8.5,-0.00733455,1.05519,0.8363870000000001,-0.484311,1,0,0
430,0.0581,4.11902,0.378587,68.0886,0.014244,0.048705,-0.08,0.09417,0.818194,0.08782999999999999,10.6667,-0.03651364,0.967893,0.815049,-0.209981,1,0,0
431,-0.0579,4.181,0.364605,68.6329,0.008767,0.039952,-0.08,-0.051465,0.7878930000000001,0.08199999999999999,11.0,0.01464904,0.95857,0.848938,-0.079867,1,0,0
432,-0.0221,4.22336,0.3562,68.4317,0.005928,0.040037,-0.08,-0.092128,0.727291,0.0795,11.0,0.01044901,0.955733,0.849877,0.009229,1,0,0
433,-0.0614,4.21401,0.351771,68.2061,0.004564,0.044811,-0.08,-0.029141000000000007,0.69699,0.0825,11.0,-0.01655482,0.957207,0.870664,0.0921,1,0,0
434,0.0179,4.32727,0.3562,68.0549,0.007474,0.07511699999999999,-0.08,0.095054,0.69699,0.0825,9.0,-0.04072357,0.97432,0.8714870000000001,0.279861,1,0,0
435,-0.0551,4.31424,0.359181,67.8256,0.010003,0.092522,-0.08,0.228347,0.69699,0.08199999999999999,9.0,0.02546969,0.98295,0.8617319999999999,0.39377,1,0,0
436,0.0007,4.33404,0.360805,67.7951,0.012058,0.084543,-0.08,0.4061,0.727291,0.0815,9.0,-0.05308103,0.981136,0.858751,0.519363,1,0,0
437,-0.0593,4.40648,0.35582600000000003,68.1731,0.013789,0.100625,-0.08,0.499911,0.7878930000000001,0.081,10.0,-0.13922678,0.974597,0.856769,0.6256510000000001,1,0,0
438,-0.0188,4.47765,0.349664,68.7768,0.014954,0.137511,-0.08,0.4868810000000001,0.818194,0.0795,10.5,-0.24880198,0.974524,0.8582930000000001,0.6912699999999999,1,0,0
439,0.0195,4.49403,0.345664,69.2012,0.015661,0.136864,-0.08,0.439726,0.818194,0.13699999999999998,10.0,-0.08104725,0.976683,0.8628969999999999,0.729694,1,0,0
440,-0.0227,4.47738,0.34225900000000004,69.4512,0.016334,0.125664,-0.08,0.450225,0.818194,0.1425,10.0,-0.04307951,0.982072,0.865348,0.762666,1,0,0
441,0.011,4.52307,0.339469,69.8024,0.016996999999999998,0.124297,-0.08,0.4739060000000001,0.5814905,0.071,10.0,0.02908313,1.00693,0.8694069999999999,0.7801939999999999,1,0,0
442,0.0035,4.50553,0.337482,70.1024,0.017256999999999998,0.14516800000000002,-0.08,0.466117,0.314486,0.0445,10.0,-0.11998484,1.0451,0.878712,0.782287,1,0,0
443,-0.0197,4.5892800000000005,0.337376,70.3024,0.017041999999999998,0.178573,-0.064185,0.41154,0.284185,0.0365,10.0,0.00608635,1.06873,0.895574,0.782287,1,0,0
444,0.01564,3.87347,0.329221,55.8649,0.025425,0.085992,-0.02248378,-0.382106,0.13760150000000002,0.073,13.0,-0.031491000000000005,1.04853,0.237364,-0.54492,1,0,0
445,-0.00906,4.09467,0.335572,58.6044,0.017112,0.101774,-0.02775611,-0.16431500000000002,0.247995,0.073,13.0,-0.04251483,1.07883,0.328414,-0.166169,1,0,0
446,-0.01304,4.29031,0.337857,61.4397,0.015895,0.069861,-0.02540178,-0.111496,0.17867333,0.073,13.0,-0.03376708,1.1066200000000002,0.421316,0.297108,1,0,0
447,-0.0058,4.55631,0.34755,64.0679,0.017961,0.160182,-0.02601011,-0.079174,0.16480899999999998,0.073,13.0,-0.05008042,1.19843,0.450279,0.711846,1,0,0
448,-6e-05,6.24233,0.26772,69.0325,-0.2,0.073309,-0.02,-0.043908,0.8787959999999999,0.115565,5.33333,0.0,1.02896,0.940767,0.415697,1,0,0
449,0.0,6.24233,0.28181300000000004,66.2594,-0.015691,0.073309,-0.02,-0.043955,0.8787959999999999,0.115565,4.33333,0.0,0.877396,0.8919309999999999,0.601916,1,0,0
450,0.0157,6.24233,0.296304,67.5839,-0.011933,0.07021799999999999,-0.02,0.059108,0.8787959999999999,0.112196,3.5,-0.14941106,0.884268,0.8804860000000001,0.685211,1,0,0
451,-0.0018,6.27691,0.304665,69.063,-0.009629,0.085222,-0.02,0.144414,0.909097,0.110174,3.0,-0.29007181,0.934924,0.863075,0.7383390000000001,1,0,0
452,0.0024,6.37282,0.31092,69.1807,-0.008206999999999999,0.120446,-0.02,0.147361,0.939398,0.107418,3.0,-0.24945327,0.971456,0.8637959999999999,0.7852600000000001,1,0,0
453,-0.00245,6.44542,0.317388,70.1583,-0.010138,0.211682,-0.02,0.08878899999999999,0.939398,0.096727,3.0,0.03427627,0.990697,0.912438,0.931901,1,0,0
454,-0.0009,6.6974800000000005,0.338312,71.1134,-0.012854,0.350318,-0.01437,0.084841,0.969699,0.09,3.0,-0.12343717,0.976081,0.970471,1.0958,1,0,0
455,-0.003,6.78808,0.3433,71.6463,-0.013127000000000002,0.434626,-0.009915,0.14495999999999998,1.0,0.084,2.5,0.05431685,0.95558,0.995052,1.16788,1,0,0
